title,year,budget,revenue,roi,success,avg_sentiment,n_reviews,genres_list
We Are Your Friends,2015.0,6000000.0,11122090.0,1.8536816666666667,1,,,"['Drama', 'Music', 'Romance']"
War Room,2015.0,3000000.0,67790117.0,22.596705666666665,1,,,['Drama']
Legend,2015.0,25000000.0,42972994.0,1.71891976,1,,,"['Crime', 'Thriller']"
The Danish Girl,2015.0,15000000.0,64191523.0,4.279434866666667,1,,,['Drama']
Green Room,2016.0,5000000.0,3220371.0,0.6440742,0,,,"['Horror', 'Crime', 'Thriller']"
Beasts of No Nation,2015.0,6000000.0,9077700.0,1.51295,1,,,"['Drama', 'War']"
The Lady in the Van,2015.0,6000000.0,41387687.0,6.897947833333333,1,,,"['Comedy', 'Drama']"
Zid,2014.0,1556288.0,1268395.0,0.8150130310071144,0,,,"['Thriller', 'Romance']"
The Transporter Refueled,2015.0,25000000.0,72629670.0,2.9051868,1,,,"['Thriller', 'Action', 'Crime']"
La Vérité si je Mens ! 3,2012.0,25496629.0,40924982.0,1.605113444604775,1,,,['Comedy']
Would I Lie to You? 2,2001.0,12560000.0,42700000.0,3.3996815286624202,1,,,['Comedy']
Knock Knock,2015.0,2500000.0,6341684.0,2.5366736,1,,,"['Drama', 'Thriller']"
Dreaming of Space,2005.0,2000000.0,696681.0,0.3483405,0,,,['Drama']
Silenced,2011.0,2200000.0,31500000.0,14.318181818181818,1,,,['Drama']
The House of Usher,2007.0,130000.0,1677.0,0.0129,0,,,"['Drama', 'Horror', 'Thriller']"
Demolition,2016.0,10000000.0,1978592.0,0.1978592,0,,,"['Comedy', 'Drama']"
Our Brand Is Crisis,2015.0,28000000.0,7002261.0,0.25008075,0,,,"['Comedy', 'Drama']"
Agneepath,2012.0,11097000.0,49028000.0,4.4181310264035325,1,,,"['Action', 'Crime', 'Drama']"
Cocktail,2012.0,6400000.0,18800000.0,2.9375,1,0.01672045454545455,44.0,"['Romance', 'Drama', 'Comedy']"
The Assassin,2015.0,15000000.0,632542.0,0.04216946666666667,0,,,"['Action', 'Drama', 'History']"
The Night Before,2015.0,25000000.0,52395996.0,2.09583984,1,,,['Comedy']
Everest,2015.0,55000000.0,203427584.0,3.6986833454545454,1,,,"['Adventure', 'Drama']"
Monster Hunt,2015.0,40000000.0,385284817.0,9.632120425,1,,,"['Action', 'Comedy', 'Fantasy']"
Spotlight,2015.0,20000000.0,88346473.0,4.41732365,1,,,"['Drama', 'Thriller', 'History']"
Son of Saul,2015.0,1000000.0,1777043.0,1.777043,1,,,"['War', 'Drama', 'Thriller']"
Pawn Sacrifice,2015.0,19000000.0,5578519.0,0.29360626315789473,0,,,"['Thriller', 'Drama']"
Hardcore Henry,2015.0,10000000.0,14333790.0,1.433379,1,,,"['Action', 'Adventure', 'Science Fiction']"
Burnt,2015.0,20000000.0,36606743.0,1.83033715,1,0.20667421383647802,159.0,['Drama']
Lootera,2013.0,4100000.0,4300000.0,1.048780487804878,1,,,"['Drama', 'Romance']"
Bangalore Days,2014.0,7400000.0,1300000.0,0.17567567567567569,0,,,"['Drama', 'Family', 'Romance']"
Ohm Shanthi Oshaana,2014.0,220000.0,1500000.0,6.818181818181818,1,,,"['Comedy', 'Romance']"
Alaipayuthey,2000.0,2000000.0,6000000.0,3.0,1,,,"['Romance', 'Drama']"
Vaaranam Aayiram,2008.0,3000000.0,14000000.0,4.666666666666667,1,,,"['Drama', 'Comedy', 'Thriller', 'Romance']"
Hotel Transylvania 2,2015.0,80000000.0,473226958.0,5.915336975,1,,,"['Animation', 'Comedy', 'Family']"
Godfather,1991.0,18000.0,700000.0,38.888888888888886,1,,,"['Comedy', 'Romance']"
Varalaru,2006.0,500000.0,500000.0,1.0,1,,,['Drama']
Freeheld,2015.0,7000000.0,573335.0,0.081905,0,,,"['Romance', 'Drama']"
By the Sea,2015.0,10000000.0,3727746.0,0.3727746,0,,,"['Drama', 'Romance']"
The Little Prince,2015.0,64000000.0,97571250.0,1.52455078125,1,,,"['Adventure', 'Animation', 'Fantasy']"
Wonder Woman,2017.0,149000000.0,820580447.0,5.507251322147651,1,,,"['Action', 'Adventure', 'Fantasy']"
The Circle,2017.0,18000000.0,20497844.0,1.1387691111111111,1,,,"['Drama', 'Thriller', 'Science Fiction']"
Silence,2016.0,46000000.0,23737523.0,0.5160331086956522,0,,,"['Drama', 'History']"
Bridge of Spies,2015.0,40000000.0,165478348.0,4.1369587,1,,,"['Thriller', 'Drama']"
Cruel World,2005.0,2000000.0,16344.0,0.008172,0,,,"['Thriller', 'Horror', 'Comedy']"
"Hail, Caesar!",2016.0,22000000.0,63647656.0,2.893075272727273,1,,,"['Comedy', 'Drama', 'Mystery']"
Look Who's Back,2015.0,3196621.0,25513752.0,7.981475439221603,1,,,['Comedy']
Standing Tall,2015.0,5000000.0,26144.0,0.0052288,0,,,['Drama']
Clockstoppers,2002.0,26000000.0,38793283.0,1.4920493461538462,1,0.22559529411764706,85.0,"['Adventure', 'Family', 'Science Fiction', 'Thriller']"
The Bullet Vanishes,2012.0,12000000.0,117629.0,0.009802416666666666,0,,,"['Action', 'Mystery']"
Confessions of a Dangerous Mind,2002.0,30000000.0,33013805.0,1.1004601666666667,1,,,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
Goosebumps,2015.0,58000000.0,158162788.0,2.7269446206896553,1,,,"['Adventure', 'Horror', 'Comedy']"
Rita's Last Fairy Tale,2012.0,200000.0,486937.0,2.434685,1,,,[]
The Perfect Guy,2015.0,12000000.0,60273173.0,5.022764416666667,1,,,"['Drama', 'Thriller']"
Rock the Kasbah,2015.0,15000000.0,3020664.0,0.2013776,0,,,"['Comedy', 'Music', 'War']"
Momentum,2015.0,20000000.0,133332.0,0.0066666,0,,,"['Action', 'Thriller']"
Aferim!,2015.0,1379375.0,105097.0,0.07619175351155415,0,,,"['Drama', 'History']"
Paranormal Activity: The Ghost Dimension,2015.0,10000000.0,78096553.0,7.8096553,1,,,"['Horror', 'Thriller']"
Jem and the Holograms,2015.0,5000000.0,2333684.0,0.4667368,0,,,"['Drama', 'Music', 'Adventure', 'Fantasy']"
The 33,2015.0,25000000.0,24902723.0,0.99610892,0,,,"['Drama', 'History']"
The Dressmaker,2015.0,11930000.0,18340000.0,1.537300922045264,1,,,['Drama']
Trumbo,2015.0,15000000.0,8235661.0,0.5490440666666667,0,,,['Drama']
Wolf Warrior,2015.0,12000000.0,80000000.0,6.666666666666667,1,,,"['Adventure', 'Action', 'War']"
Concussion,2015.0,35000000.0,50363790.0,1.4389654285714286,1,,,['Drama']
The Peanuts Movie,2015.0,99000000.0,246233113.0,2.4872031616161614,1,,,['Animation']
Antikiller,2002.0,5000000.0,340312.0,0.0680624,0,,,"['Action', 'Crime']"
Duniyadari,2014.0,390000.0,3.0,7.692307692307692e-06,0,,,[]
Shikshanachya Aaicha Gho,2010.0,380000.0,520000.0,1.368421052631579,1,,,['Comedy']
Dil To Pagal Hai,1997.0,1300000.0,11000000.0,8.461538461538462,1,,,"['Drama', 'Romance', 'Comedy']"
Fiza,2000.0,1000000.0,623791.0,0.623791,0,,,"['Drama', 'Foreign', 'Romance']"
Creed,2015.0,37000000.0,173567581.0,4.691015702702702,1,,,['Drama']
William & Kate,2011.0,20.0,15.0,0.75,0,,,"['Drama', 'Romance']"
Lost in the Sun,2015.0,25000.0,25000.0,1.0,1,,,"['Action', 'Crime', 'Drama', 'Thriller']"
Louder Than Bombs,2015.0,11000000.0,161789.0,0.014708090909090909,0,,,['Drama']
Heist,2015.0,8900000.0,4100000.0,0.4606741573033708,0,,,"['Crime', 'Action', 'Thriller']"
Love the Coopers,2015.0,17000000.0,42426912.0,2.495700705882353,1,,,"['Comedy', 'Family']"
Prem Ratan Dhan Payo,2015.0,23400000.0,67000000.0,2.8632478632478633,1,,,"['Drama', 'Action', 'Romance']"
Faster than Rabbits,2014.0,3000000.0,5279982.0,1.759994,1,,,['Comedy']
Point Break,2015.0,105000000.0,133718711.0,1.2735115333333333,1,,,"['Action', 'Crime', 'Thriller']"
Recep İvedik,2008.0,500000.0,5330000.0,10.66,1,,,['Comedy']
Katyar Kaljat Ghusali,2015.0,1500000.0,4400000.0,2.933333333333333,1,,,['Music']
Mary Kom,2014.0,224056.0,15536328.0,69.34127182490091,1,,,['Drama']
Premam,2015.0,6200000.0,11000000.0,1.7741935483870968,1,,,"['Comedy', 'Music', 'Romance']"
The 5th Wave,2016.0,38000000.0,109906372.0,2.892272947368421,1,,,"['Adventure', 'Science Fiction']"
The Last Breath,1999.0,3800000.0,559298.0,0.14718368421052633,0,,,"['Crime', 'Drama']"
The Wave,2015.0,5904067.0,12975143.0,2.197661882902074,1,,,"['Action', 'Drama', 'Thriller']"
Monkey King: Hero Is Back,2015.0,10000000.0,150000000.0,15.0,1,,,"['Fantasy', 'Animation', 'Comedy']"
Truth,2015.0,9600000.0,2541554.0,0.2647452083333333,0,,,['Drama']
The Letters,2015.0,1.0,1.0,1.0,1,,,['Drama']
The Big Short,2015.0,28000000.0,133346506.0,4.762375214285714,1,,,"['Comedy', 'Drama']"
Loham,2015.0,1050255.0,2250547.0,2.142857686942695,1,,,"['Action', 'Thriller']"
The Legend of Bhagat Singh,2002.0,3000000.0,6000000.0,2.0,1,,,"['Drama', 'History']"
Zoolander 2,2016.0,50000000.0,55969000.0,1.11938,1,,,['Comedy']
How to Be Single,2016.0,38000000.0,112343513.0,2.956408236842105,1,,,"['Comedy', 'Romance']"
The Perfect Weapon,1991.0,10000000.0,14061361.0,1.4061361,1,,,"['Action', 'Drama']"
Fifty Shades of Black,2016.0,20000000.0,21164799.0,1.05823995,1,,,"['Romance', 'Comedy']"
Nocturnal Animals,2016.0,22500000.0,29252978.0,1.3001323555555555,1,,,"['Drama', 'Thriller']"
Daddy's Home,2015.0,50000000.0,242786137.0,4.85572274,1,,,['Comedy']
Sisters,2015.0,30000000.0,105011053.0,3.500368433333333,1,,,['Comedy']
Kung Fu Panda 3,2016.0,145000000.0,521170825.0,3.594281551724138,1,,,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
Bajirao Mastani,2015.0,19500000.0,56000000.0,2.871794871794872,1,,,"['War', 'History', 'Romance']"
F.C. De Kampioenen: Kampioen zijn blijft plezant,2013.0,3849796.0,7471304.0,1.9407012735220255,1,,,['Comedy']
Pride and Prejudice and Zombies,2016.0,28000000.0,16374328.0,0.5847974285714286,0,,,"['Romance', 'Horror', 'Comedy', 'Thriller']"
Jane Got a Gun,2016.0,25000000.0,1397284.0,0.05589136,0,,,"['Action', 'Drama', 'Western']"
Dilwale,2015.0,26000000.0,61000000.0,2.3461538461538463,1,,,"['Crime', 'Action', 'Comedy']"
Woodlawn,2015.0,12000000.0,14394097.0,1.1995080833333334,1,,,['Drama']
Captive,2015.0,2000000.0,2801508.0,1.400754,1,,,"['Crime', 'Drama', 'Thriller']"
The Forest,2016.0,10000000.0,40055439.0,4.0055439,1,,,"['Horror', 'Thriller']"
Raavan,2010.0,4500000.0,4200000.0,0.9333333333333333,0,,,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']"
Rowdy Rathore,2012.0,6700000.0,31000000.0,4.626865671641791,1,,,['Action']
Wazir,2016.0,5200000.0,9200000.0,1.7692307692307692,1,,,"['Thriller', 'Action']"
Norm of the North,2016.0,18000000.0,17062499.0,0.9479166111111111,0,,,"['Adventure', 'Animation', 'Comedy', 'Family']"
Ride Along 2,2016.0,40000000.0,124827316.0,3.1206829,1,,,"['Action', 'Comedy']"
Eddie the Eagle,2016.0,23000000.0,46152411.0,2.0066265652173914,1,,,"['Comedy', 'Drama', 'History']"
Airlift,2016.0,4500000.0,32000000.0,7.111111111111111,1,,,"['Thriller', 'Action', 'Drama', 'History']"
Stonewall,2015.0,13500000.0,187674.0,0.013901777777777779,0,,,['Drama']
The Boy,2016.0,10000000.0,64188367.0,6.4188367,1,,,"['Horror', 'Mystery', 'Thriller']"
90 Minutes in Heaven,2015.0,5000000.0,4842699.0,0.9685398,0,,,['Drama']
Risen,2016.0,20000000.0,46069568.0,2.3034784,1,,,['Action']
Dirty Grandpa,2016.0,11500000.0,94073028.0,8.180263304347825,1,,,['Comedy']
Orleans,2015.0,2500000.0,302000.0,0.1208,0,,,"['Drama', 'Comedy', 'Thriller']"
The Finest Hours,2016.0,80000000.0,52099090.0,0.651238625,0,,,"['Action', 'Drama', 'History', 'Thriller']"
The Guide,2014.0,722083.0,499168.0,0.6912889515471213,0,,,"['History', 'Drama']"
The Birth of a Nation,2016.0,8500000.0,15861566.0,1.866066588235294,1,,,['Drama']
Anjaana Anjaani,2010.0,6400000.0,5900000.0,0.921875,0,,,"['Comedy', 'Drama', 'Music', 'Romance']"
Na Maloom Afraad,2014.0,884130.0,2259444.0,2.5555563095924807,1,,,"['Thriller', 'Comedy']"
Me Before You,2016.0,20000000.0,207945075.0,10.39725375,1,,,"['Drama', 'Romance']"
Triple 9,2016.0,20000000.0,12639297.0,0.63196485,0,,,"['Action', 'Thriller']"
Gods of Egypt,2016.0,140000000.0,150680864.0,1.0762918857142858,1,,,['Fantasy']
Embrace of the Serpent,2015.0,1400000.0,1320005.0,0.9428607142857143,0,,,"['Adventure', 'Drama']"
Neerja,2016.0,10721568.0,2978994.0,0.2778505905106417,0,,,['Drama']
Race,2016.0,5000000.0,24804129.0,4.9608258,1,,,"['Action', 'Drama']"
10 Cloverfield Lane,2016.0,15000000.0,108286421.0,7.219094733333334,1,,,"['Thriller', 'Science Fiction', 'Drama']"
London Has Fallen,2016.0,60000000.0,205754447.0,3.4292407833333334,1,,,"['Action', 'Crime', 'Thriller']"
Zootopia,2016.0,150000000.0,1023784195.0,6.825227966666667,1,,,"['Animation', 'Adventure', 'Family', 'Comedy']"
Whiskey Tango Foxtrot,2016.0,35000000.0,23083334.0,0.6595238285714285,0,,,"['War', 'Comedy']"
The Young Messiah,2016.0,18500000.0,6490401.0,0.35083248648648646,0,,,['Drama']
Grimsby,2016.0,35000000.0,25182929.0,0.7195122571428572,0,,,"['Action', 'Comedy']"
Mojin: The Lost Legend,2015.0,37000000.0,278300000.0,7.521621621621621,1,,,"['Action', 'Adventure', 'Fantasy']"
Na Tum Jaano Na Hum,2002.0,350000.0,6100000.0,17.428571428571427,1,,,"['Drama', 'Romance']"
Ip Man 3,2015.0,36000000.0,156844753.0,4.356798694444445,1,,,"['Action', 'Drama', 'History']"
Garv: Pride and Honour,2004.0,1300000.0,11000000.0,8.461538461538462,1,,,"['Action', 'Drama']"
Capture the Flag,2015.0,14000000.0,8306690.0,0.593335,0,,,"['Comedy', 'Animation', 'Adventure']"
3 Braves,2015.0,143149.0,645135.0,4.506737734807787,1,,,"['Family', 'Animation', 'Adventure']"
Jaane Tu... Ya Jaane Na,2008.0,2300000.0,11100000.0,4.826086956521739,1,,,"['Drama', 'Comedy', 'Romance']"
Bachna Ae Haseeno,2008.0,2400000.0,9600000.0,4.0,1,,,"['Drama', 'Comedy', 'Romance']"
Dostana,2008.0,10000000.0,20000000.0,2.0,1,,,"['Drama', 'Comedy', 'Romance']"
Phoonk,2008.0,750000.0,2760000.0,3.68,1,,,"['Foreign', 'Horror', 'Thriller']"
Gabbar Singh,2012.0,7000000.0,16000000.0,2.2857142857142856,1,,,"['Action', 'Comedy', 'Foreign']"
Eega,2012.0,5990000.0,19450000.0,3.2470784641068446,1,,,"['Romance', 'Science Fiction']"
99,2009.0,3000000.0,6600000.0,2.2,1,,,"['Comedy', 'Crime']"
Khatta Meetha,2010.0,7500000.0,10000000.0,1.3333333333333333,1,,,"['Comedy', 'Drama']"
"Dear Guest, When Will You Leave?",2010.0,3750000.0,5000000.0,1.3333333333333333,1,,,"['Comedy', 'Foreign']"
Bodyguard,2011.0,130.0,8.0,0.06153846153846154,0,,,"['Drama', 'Action', 'Comedy', 'Romance']"
Thank You,2011.0,13100000.0,4100000.0,0.31297709923664124,0,,,"['Drama', 'Comedy', 'Romance', 'Foreign']"
Raja Natwarlal,2014.0,5.0,4.0,0.8,0,,,"['Thriller', 'Drama']"
Heropanti,2014.0,4200000.0,10000000.0,2.380952380952381,1,,,"['Romance', 'Action']"
Happy Family,2006.0,800000.0,966214.0,1.2077675,1,,,"['Comedy', 'Romance']"
The Mermaid,2016.0,60720000.0,553810228.0,9.120721805006587,1,,,"['Comedy', 'Science Fiction', 'Fantasy', 'Romance']"
The Neon Demon,2016.0,7000000.0,1333124.0,0.1904462857142857,0,,,"['Thriller', 'Horror']"
Vinnaithaandi Varuvaayaa,2010.0,3000000.0,12000000.0,4.0,1,,,"['Drama', 'Romance']"
Ayan,2009.0,3230939.0,18000000.0,5.57113582150576,1,,,"['Action', 'Romance', 'Comedy']"
Bommarillu,2006.0,1333333.0,5333333.0,4.000000750000187,1,,,"['Drama', 'Foreign', 'Romance']"
Arundhati,2009.0,2915739.0,14000000.0,4.801527160009864,1,,,"['Horror', 'Fantasy', 'Thriller']"
Happy Days,2007.0,440141.0,2640850.0,6.000009087996801,1,,,['Drama']
Dil Dhadakne Do,2015.0,13000000.0,22000000.0,1.6923076923076923,1,,,"['Drama', 'Family', 'Romance']"
Eye in the Sky,2015.0,13000000.0,18704595.0,1.438815,1,,,"['Drama', 'Thriller', 'War']"
"Hello, My Name Is Doris",2015.0,1000000.0,14444999.0,14.444999,1,,,"['Comedy', 'Drama', 'Romance']"
Roar,1981.0,17000000.0,2000000.0,0.11764705882352941,0,,,"['Adventure', 'Thriller']"
Mr. Right,2016.0,8000000.0,34694.0,0.00433675,0,,,"['Action', 'Comedy', 'Romance']"
Miracles from Heaven,2016.0,16000000.0,73883359.0,4.6177099375,1,,,['Drama']
Florence Foster Jenkins,2016.0,29000000.0,48902953.0,1.686308724137931,1,,,"['Comedy', 'Drama']"
My Big Fat Greek Wedding 2,2016.0,18000000.0,88923251.0,4.940180611111111,1,,,"['Romance', 'Comedy', 'Family']"
Irudhi Suttru,2016.0,300000.0,2100000.0,7.0,1,,,"['Action', 'Drama']"
I Saw the Light,2016.0,13000000.0,1646788.0,0.126676,0,,,"['Drama', 'Music']"
Keanu,2016.0,15000000.0,20566327.0,1.3710884666666667,1,,,"['Action', 'Comedy']"
The Lure,2015.0,1300000.0,101657.0,0.0781976923076923,0,,,"['Horror', 'Music']"
White Girl,2016.0,700000.0,200242.0,0.28606,0,,,['Drama']
Love & Friendship,2016.0,3000000.0,14016568.0,4.672189333333334,1,,,"['Comedy', 'Drama', 'Romance']"
Sunshine Superman,2015.0,400000.0,88097.0,0.2202425,0,,,['Documentary']
Everybody Wants Some!!,2016.0,10000000.0,3400278.0,0.3400278,0,,,['Comedy']
Sing Street,2016.0,4000000.0,13624522.0,3.4061305,1,,,"['Romance', 'Drama', 'Music']"
Paterson,2016.0,5000000.0,2152738.0,0.4305476,0,,,"['Comedy', 'Drama', 'Romance']"
The Huntsman: Winter's War,2016.0,115000000.0,164602163.0,1.431323156521739,1,,,"['Action', 'Adventure', 'Drama']"
Neighbors 2: Sorority Rising,2016.0,35000000.0,108758521.0,3.1073863142857143,1,,,['Comedy']
Aadukalam,2011.0,4000000.0,6000000.0,1.5,1,,,"['Action', 'Drama', 'Thriller']"
Visaranai,2016.0,325000.0,1600000.0,4.923076923076923,1,,,"['Drama', 'Thriller']"
Things to Come,2016.0,2100000.0,282382.0,0.13446761904761906,0,,,['Drama']
Fan,2016.0,16000000.0,29251596.0,1.82822475,1,,,"['Action', 'Drama', 'Thriller']"
Money Monster,2016.0,27000000.0,93282604.0,3.4549112592592595,1,,,['Thriller']
Nine Lives,2016.0,30000000.0,57814445.0,1.9271481666666668,1,,,"['Fantasy', 'Comedy', 'Family']"
Barbershop: The Next Cut,2016.0,20000000.0,55030051.0,2.75150255,1,,,['Comedy']
The Choice,2016.0,10000000.0,18730891.0,1.8730891,1,,,"['Drama', 'Romance']"
Finding Dory,2016.0,200000000.0,1028570889.0,5.142854445,1,,,"['Adventure', 'Animation', 'Comedy', 'Family']"
The Boss,2016.0,29000000.0,78636257.0,2.7115950689655173,1,,,['Comedy']
Bastille Day,2016.0,20000000.0,14397593.0,0.71987965,0,,,['Action']
Free State of Jones,2016.0,50000000.0,25035950.0,0.500719,0,,,"['War', 'Action', 'Drama', 'History', 'Thriller']"
The Angry Birds Movie,2016.0,73000000.0,349779543.0,4.791500589041096,1,,,"['Family', 'Animation']"
Precious Cargo,2016.0,10500000.0,100659.0,0.009586571428571429,0,,,"['Action', 'Crime', 'Thriller']"
Arrambam,2013.0,9200000.0,21000000.0,2.282608695652174,1,,,"['Action', 'Thriller', 'Drama']"
Yennai Arindhaal,2015.0,7900000.0,16000000.0,2.0253164556962027,1,,,"['Romance', 'Thriller', 'Drama', 'Action']"
Mankatha,2011.0,6100000.0,28000000.0,4.590163934426229,1,,,"['Action', 'Thriller']"
Indru Netru Naalai,2015.0,620000.0,1400000.0,2.2580645161290325,1,,,"['Science Fiction', 'Comedy']"
Veeram,2014.0,5900000.0,19000000.0,3.2203389830508473,1,,,"['Action', 'Comedy', 'Romance']"
Vaali,1999.0,500000.0,500000.0,1.0,1,,,['Romance']
Villan,2002.0,500000.0,500000.0,1.0,1,,,"['Action', 'Crime']"
Dheena,2001.0,500000.0,500000.0,1.0,1,,,"['Action', 'Drama', 'Romance']"
Citizen,2001.0,500000.0,500000.0,1.0,1,,,"['Drama', 'Action', 'Crime', 'Foreign']"
Amarkalam,1999.0,500000.0,500000.0,1.0,1,,,[]
Mugavari,2000.0,500000.0,500000.0,1.0,1,,,"['Drama', 'Romance']"
Aasai,1995.0,500000.0,500000.0,1.0,1,,,"['Action', 'Romance']"
Kadhal Kottai,1996.0,500000.0,500000.0,1.0,1,,,['Romance']
Mother's Day,2016.0,25000000.0,48418160.0,1.9367264,1,,,['Comedy']
Snowden,2016.0,40000000.0,37279439.0,0.931985975,0,,,"['Drama', 'Thriller']"
Ratchet & Clank,2016.0,20000000.0,8821329.0,0.44106645,0,,,"['Action', 'Adventure', 'Animation', 'Family']"
Term Life,2016.0,16500000.0,21256.0,0.0012882424242424242,0,,,"['Thriller', 'Drama', 'Crime']"
The Nice Guys,2016.0,50000000.0,62788218.0,1.25576436,1,,,"['Action', 'Comedy', 'Crime', 'Thriller']"
A Hologram for the King,2016.0,30000000.0,4212494.0,0.14041646666666666,0,,,"['Comedy', 'Drama']"
Singam,2010.0,2200000.0,9700000.0,4.409090909090909,1,,,"['Action', 'Comedy', 'Crime']"
Saamy,2003.0,1.0,3.0,3.0,1,,,"['Action', 'Drama']"
7Aum Arivu,2011.0,16000000.0,98900000.0,6.18125,1,,,"['Action', 'Science Fiction', 'Thriller']"
Flight Crew,2016.0,10000000.0,27305571.0,2.7305571,1,,,"['Drama', 'Action']"
The Shallows,2016.0,17000000.0,119100758.0,7.005926941176471,1,,,"['Horror', 'Drama', 'Thriller']"
A Little Night Music,2002.0,200000.0,286000.0,1.43,1,,,['Comedy']
Skinning,2010.0,500000.0,198.0,0.000396,0,,,"['Action', 'Crime', 'Drama']"
Kick,2014.0,22000000.0,55000000.0,2.5,1,,,"['Action', 'Comedy', 'Romance']"
Aitraaz,2004.0,3500000.0,9250000.0,2.642857142857143,1,,,"['Thriller', 'Drama']"
Paws,1997.0,137731.0,1778391.0,12.912060465690367,1,,,"['Adventure', 'Family', 'Fantasy']"
The Handmaiden,2016.0,8575000.0,1983204.0,0.23127743440233237,0,,,"['Thriller', 'Drama', 'Romance']"
Alice Through the Looking Glass,2016.0,170000000.0,299370084.0,1.7610004941176471,1,,,"['Family', 'Fantasy']"
The BFG,2016.0,140000000.0,183345589.0,1.30961135,1,,,"['Adventure', 'Family', 'Fantasy']"
Sausage Party,2016.0,19000000.0,140705322.0,7.405543263157894,1,,,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
Captain Fantastic,2016.0,5000000.0,5879736.0,1.1759472,1,,,"['Adventure', 'Comedy', 'Drama', 'Romance']"
Toni Erdmann,2016.0,3537415.0,1390172.0,0.39299092699047183,0,,,"['Comedy', 'Drama']"
The Meddler,2016.0,3200000.0,4267218.0,1.333505625,1,,,"['Comedy', 'Drama']"
Finding Mr. Right,2013.0,4881000.0,81350000.0,16.666666666666668,1,,,"['Comedy', 'Romance']"
Now You See Me 2,2016.0,90000000.0,334901337.0,3.7211259666666665,1,,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
Café Society,2016.0,30000000.0,43763247.0,1.4587749,1,,,"['Comedy', 'Drama', 'Romance']"
Swiss Army Man,2016.0,3000000.0,4210454.0,1.4034846666666667,1,,,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']"
A Violent Prosecutor,2016.0,500.0,50.0,0.1,0,,,"['Crime', 'Comedy']"
Graduation,2016.0,2000000.0,343617.0,0.1718085,0,,,['Drama']
Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0,135000000.0,245623848.0,1.8194359111111111,1,,,"['Fantasy', 'Action', 'Adventure', 'Comedy']"
The Darkness,2016.0,4000000.0,10898293.0,2.72457325,1,,,"['Horror', 'Thriller']"
Boris - Il film,2011.0,3347850.0,1248748.0,0.37299998506504173,0,,,['Comedy']
The Conjuring 2,2016.0,40000000.0,320170008.0,8.0042502,1,,,['Horror']
